species,number_of_individuals,longitude_ves,latitude_ves,site_id,date
raca,1,-83.87688805,35.93331219,15,8/29/23
racl,1,-83.87664475,35.93341148,15,8/29/23
racl,1,-83.87694232,35.93326404,15,8/29/23
raca,1,-83.87711179,35.93320884,15,8/29/23
racl,1,-83.8765969,35.93338774,15,8/29/23
raca,1,-83.87668213,35.93330882,15,8/29/23
raca,1,-83.87666775,35.93336242,15,8/29/23
raca,1,-83.87670277,35.93334711,15,8/29/23
raca,1,-83.87696288,35.93324795,15,8/29/23
raca,1,-83.87705941,35.93324571,15,8/29/23
raca,1,-83.87684248,35.9332265,15,8/29/23
raca,1,-83.87689944,35.93325466,15,8/29/23
raca,1,-83.87699021,35.9331608,15,8/29/23
raca,1,-83.8769022,35.93322797,15,8/29/23
raca,1,-83.87694679,35.93316354,15,8/29/23
raca,1,-83.87670675,35.93337042,15,8/29/23
racl,2,-83.8767873,35.93333787,15,8/29/23
raca,1,-83.87675554,35.93336064,15,8/29/23
raca,1,-83.8771095,35.9332566,15,8/29/23
racl,1,-83.87741963,35.93306316,15,8/29/23
raca,1,-83.87671382,35.93332527,15,8/29/23
raca,1,-83.87676567,35.93341889,15,8/29/23
racl,1,-83.87675688,35.93331062,15,8/29/23
racl,1,-83.87672442,35.93328504,15,8/29/23
racl,3,-83.87671227,35.933361,15,8/29/23
raca,1,-83.87674958,35.93333989,15,8/29/23
racl,1,-83.87708564,35.93326572,15,8/29/23
raca,1,-83.87680275,35.93331785,15,8/29/23
raca,1,-83.87681147,35.93326635,15,8/29/23
raca,1,-83.87664632,35.93334886,15,8/29/23
racl,1,-83.87682613,35.93335797,15,8/29/23
raca,1,-83.87696205,35.93316747,15,8/29/23
racl,2,-83.87686446,35.93330442,15,8/29/23
raca,1,-83.87671102,35.93333457,15,8/29/23
raca,1,-83.87693435,35.93322255,15,8/29/23
racl,2,-83.87688616,35.93327739,15,8/29/23
raca,1,-83.87690372,35.93328446,15,8/29/23
raca,1,-83.87714744,35.93326265,15,8/29/23
raca,1,-83.8768047,35.93341751,15,8/29/23
raca,1,-83.87710277,35.93315064,15,8/29/23
raca,1,-83.87662381,35.93334136,15,8/29/23
raca,1,-83.87697394,35.93325393,15,8/29/23
raca,1,-83.87706471,35.93324586,15,8/29/23
raca,1,-83.87693967,35.93332807,15,8/29/23
racl,1,-83.87739044,35.93318592,15,8/29/23
raca,1,-83.87723679,35.9331191,15,8/29/23
racl,2,-83.87730485,35.93322848,15,8/29/23
raca,1,-83.87716107,35.93319619,15,8/29/23
racl,1,-83.87722744,35.93324756,15,8/29/23
racl,1,-83.87675866,35.93336859,15,8/31/23
raca,1,-83.87665883,35.93338753,15,8/31/23
racl,1,-83.87691389,35.93339685,15,8/31/23
raca,1,-83.87677758,35.93339465,15,8/31/23
raca,1,-83.87671084,35.93342809,15,8/31/23
raca,1,-83.87709609,35.93329865,15,8/31/23
racl,1,-83.87692705,35.93338241,15,8/31/23
raca,1,-83.8769261,35.93338683,15,8/31/23
racl,1,-83.87683832,35.93338589,15,8/31/23
raca,2,-83.87698473,35.93329544,15,8/31/23
racl,1,-83.87680441,35.93341555,15,8/31/23
racl,1,-83.87680182,35.93344742,15,8/31/23
raca,1,-83.87710998,35.93328258,15,8/31/23
raca,1,-83.876994,35.93335935,15,8/31/23
racl,1,-83.87706848,35.93330623,15,8/31/23
raca,1,-83.8770893,35.93330638,15,8/31/23
raca,1,-83.87678322,35.93337347,15,8/31/23
racl,1,-83.87670714,35.93348314,15,8/31/23
raca,1,-83.87672443,35.93345832,15,8/31/23
raca,1,-83.87690427,35.93333679,15,8/31/23
racl,1,-83.87679473,35.93341963,15,8/31/23
raca,1,-83.87699522,35.93330972,15,8/31/23
raca,1,-83.87707794,35.93327505,15,8/31/23
raca,1,-83.87666455,35.93345348,15,8/31/23
racl,1,-83.87665383,35.93346506,15,8/31/23
raca,1,-83.87665286,35.93344829,15,8/31/23
racl,1,-83.87664732,35.93342631,15,8/31/23
racl,1,-83.87718276,35.93316047,15,8/31/23
racl,1,-83.94000686,35.93570655,2,9/12/23
racl,1,-83.94008517,35.9357486,2,9/12/23
raca,1,-83.93999927,35.93572639,2,9/12/23
raca,1,-83.9400581,35.93569194,2,9/12/23
racl,1,-83.93995743,35.9356468,2,9/12/23
raca,1,-83.93984443,35.93559649,2,9/12/23
raca,1,-83.93991984,35.93570983,2,9/12/23
racl,1,-83.9399434,35.935683,2,9/12/23
racl,1,-83.93998287,35.93568173,2,9/12/23
racl,1,-83.93997146,35.93559807,2,9/12/23
racl,1,-83.93995802,35.9356649,2,9/12/23
racl,1,-83.93972157,35.93562689,2,9/12/23
racl,1,-83.94000186,35.9357211,2,9/12/23
raca,1,-83.94007722,35.93575011,2,9/12/23
raca,1,-83.94008646,35.93576508,2,9/12/23
raca,1,-83.94005384,35.93575302,2,9/12/23
racl,1,-83.94000009,35.93569649,2,9/12/23
raca,1,-83.93999997,35.93569826,2,9/12/23
racl,3,-83.93989687,35.93563428,2,9/12/23
racl,1,-83.93983216,35.93564341,2,9/12/23
raca,1,-83.93986963,35.93568655,2,9/12/23
racl,1,-83.9398087,35.93567818,2,9/12/23
racl,1,-83.93979229,35.93564544,2,9/12/23
raca,1,-83.93980612,35.93561066,2,9/12/23
raca,1,-83.93985995,35.93567245,2,9/12/23
racl,2,-83.93994702,35.93561138,2,9/12/23
racl,1,-83.94005861,35.93573314,2,9/14/23
raca,1,-83.94006977,35.93576555,2,9/14/23
racl,3,-83.94000202,35.93571657,2,9/14/23
racl,4,-83.94003277,35.93572257,2,9/14/23
racl,1,-83.93999538,35.93574569,2,9/14/23
racl,1,-83.94001504,35.93576024,2,9/14/23
raca,1,-83.94000867,35.93575193,2,9/14/23
racl,1,-83.93999121,35.93569326,2,9/14/23
racl,1,-83.93995843,35.93571451,2,9/14/23
raca,1,-83.94002343,35.93572333,2,9/14/23
racl,1,-83.94003096,35.93571136,2,9/14/23
raca,1,-83.94000815,35.93570339,2,9/14/23
racl,1,-83.93997548,35.93570757,2,9/14/23
racl,1,-83.93988725,35.9356288,2,9/14/23
racl,1,-83.93988823,35.93568144,2,9/14/23
racl,1,-83.93991063,35.93564132,2,9/14/23
raca,1,-83.93990083,35.9356766,2,9/14/23
raca,1,-83.93989088,35.93565404,2,9/14/23
racl,1,-83.93985058,35.93568241,2,9/14/23
racl,1,-83.93985044,35.93566749,2,9/14/23
racl,1,-83.93985952,35.9356307,2,9/14/23
racl,2,-83.93984916,35.93568805,2,9/14/23
hyci,1,-83.93988653,35.93568341,2,9/14/23
racl,1,-83.93990636,35.93565363,2,9/14/23
racl,3,-83.93989571,35.93565184,2,9/14/23
raca,1,-83.93988894,35.93573881,2,9/14/23
racl,1,-83.93986976,35.93574065,2,9/14/23
raca,1,-83.93987894,35.93564104,2,9/14/23
racl,1,-83.9398818,35.93568294,2,9/14/23
racl,1,-83.93987017,35.93571338,2,9/14/23
racl,1,-83.93986168,35.93570047,2,9/14/23
racl,1,-83.93999686,35.93563015,2,9/14/23
novi,1,-83.86826979,35.95675235,7,9/19/23
racl,1,-83.86812264,35.95670246,7,9/19/23
novi,2,-83.86819581,35.95674462,7,9/19/23
racl,1,-83.86829965,35.95678783,7,9/19/23
racl,1,-83.86835939,35.95662961,7,9/19/23
raca,1,-83.86837414,35.95665814,7,9/19/23
racl,1,-83.8684232,35.95666362,7,9/19/23
novi,7,-83.86825804,35.95680836,7,9/19/23
racl,2,-83.86836235,35.95666041,7,9/19/23
racl,3,-83.86836032,35.95663668,7,9/19/23
novi,2,-83.86827377,35.95679974,7,9/19/23
racl,2,-83.86837912,35.95665694,7,9/19/23
novi,2,-83.86826149,35.95683711,7,9/19/23
racl,1,-83.86825185,35.95680976,7,9/19/23
novi,1,-83.86811326,35.95671393,7,9/19/23
racl,1,-83.86806147,35.95677141,7,9/19/23
racl,1,-83.86833609,35.95667627,7,9/19/23
novi,1,-83.86826124,35.9567847,7,9/19/23
racl,1,-83.86819333,35.95670153,7,9/19/23
novi,1,-83.86820648,35.95677343,7,9/19/23
novi,1,-83.8683195,35.95661865,7,9/19/23
novi,1,-83.86814439,35.95670224,7,9/19/23
racl,1,-83.86817297,35.9567346,7,9/19/23
racl,1,-83.868252,35.95680965,7,9/19/23
racl,1,-83.86928943,35.95781215,10,9/19/23
racl,1,-83.86923937,35.95774506,10,9/19/23
racl,8,-83.86897789,35.95801357,NA,NA
racl,1,-83.86845857,35.95678933,7,9/19/23
raca,1,-83.86840289,35.95671198,7,9/19/23
racl,1,-83.86823503,35.95670768,7,9/19/23
racl,3,-83.86844126,35.95673434,7,9/19/23
racl,1,-83.86834628,35.95677119,7,9/19/23
racl,1,-83.86808794,35.95673764,7,9/19/23
novi,3,-83.86808316,35.95675666,7,9/19/23
novi,1,-83.86817878,35.95668823,7,9/19/23
novi,2,-83.86808471,35.95668018,7,9/19/23
novi,1,-83.86837961,35.95673067,7,9/19/23
raca,1,-83.86833173,35.95665001,7,9/19/23
racl,1,-83.86834732,35.95664531,7,9/19/23
novi,4,-83.86822118,35.95662654,7,9/19/23
novi,1,-83.86833014,35.95673691,7,9/19/23
racl,1,-83.86821351,35.95671274,7,9/19/23
racl,1,-83.86842422,35.9567296,7,9/19/23
racl,1,-83.86820941,35.95671193,7,9/19/23
novi,2,-83.86823025,35.95670728,7,9/19/23
novi,1,-83.86816924,35.95667466,7,9/19/23
racl,1,-83.86827192,35.95666283,7,9/19/23
racl,2,-83.86923429,35.95776564,10,9/19/23
racl,6,-83.86888317,35.9580989,NA,NA
novi,5,-83.86821557,35.95677755,7,9/20/23
racl,3,-83.8683563,35.95673438,7,9/20/23
novi,1,-83.86822714,35.95676315,7,9/20/23
racl,1,-83.86833916,35.95663022,7,9/20/23
racl,1,-83.86837266,35.95676885,7,9/20/23
racl,1,-83.86828825,35.95664777,7,9/20/23
raca,1,-83.86828528,35.95661432,7,9/20/23
racl,2,-83.86812316,35.95671749,7,9/20/23
racl,1,-83.86833727,35.95665015,7,9/20/23
raca,1,-83.86824468,35.95677469,7,9/20/23
novi,2,-83.86820415,35.9567932,7,9/20/23
racl,1,-83.86824156,35.9566452,7,9/20/23
racl,1,-83.86834067,35.95682363,7,9/20/23
racl,1,-83.86818286,35.95669332,7,9/20/23
novi,3,-83.86810794,35.9567271,7,9/20/23
racl,1,-83.86810225,35.95672585,7,9/20/23
novi,3,-83.86813032,35.95674249,7,9/20/23
racl,1,-83.8681482,35.95680117,7,9/20/23
novi,1,-83.86818713,35.95681953,7,9/20/23
racl,1,-83.86828672,35.9566433,7,9/20/23
racl,1,-83.86823622,35.95678555,7,9/20/23
racl,1,-83.86819613,35.95671625,7,9/20/23
racl,1,-83.86821727,35.95683039,7,9/20/23
racl,4,-83.86896086,35.95793989,NA,NA
raca,1,-83.87684616,35.93330779,15,10/2/23
racl,2,-83.87681974,35.933351,15,10/2/23
racl,1,-83.87677004,35.93339336,15,10/2/23
raca,1,-83.8767889,35.93337624,15,10/2/23
racl,1,-83.87691831,35.93336372,15,10/2/23
raca,1,-83.87677003,35.93338384,15,10/2/23
racl,1,-83.87685058,35.93335124,15,10/2/23
racl,2,-83.87682472,35.93333092,15,10/2/23
racl,1,-83.87684839,35.9333205,15,10/2/23
raca,1,-83.87671792,35.93338501,15,10/2/23
raca,1,-83.87675833,35.93339117,15,10/2/23
raca,1,-83.87671206,35.9333834,15,10/2/23
racl,2,-83.87680284,35.93339038,15,10/2/23
raca,1,-83.87683193,35.93335146,15,10/2/23
racl,2,-83.87695509,35.93332173,15,10/2/23
raca,1,-83.87680681,35.93339263,15,10/2/23
racl,1,-83.8769816,35.93327996,15,10/2/23
racl,1,-83.87696272,35.93326454,15,10/2/23
raca,1,-83.8769179,35.93334339,15,10/2/23
raca,2,-83.87697737,35.93328861,15,10/2/23
raca,1,-83.87667892,35.93334863,15,10/2/23
raca,1,-83.87694803,35.93331722,15,10/2/23
racl,1,-83.87703261,35.93324123,15,10/2/23
racl,1,-83.87696896,35.93331702,15,10/2/23
racl,1,-83.87688811,35.93331809,15,10/2/23
racl,1,-83.87667524,35.93342782,15,10/2/23
racl,1,-83.87728477,35.93332539,15,10/2/23
racl,1,-83.87738091,35.93331097,15,10/2/23
racl,1,-83.87726591,35.93319832,15,10/2/23
racl,2,-83.87690083,35.93331101,15,10/3/23
racl,3,-83.8767137,35.93337484,15,10/3/23
racl,1,-83.87667758,35.93333536,15,10/3/23
raca,1,-83.87675048,35.93337341,15,10/3/23
racl,1,-83.87675892,35.93335849,15,10/3/23
racl,1,-83.87678666,35.93335059,15,10/3/23
racl,1,-83.87673826,35.93337921,15,10/3/23
raca,1,-83.87687673,35.93334971,15,10/3/23
raca,1,-83.87676766,35.93334596,15,10/3/23
raca,1,-83.87678355,35.93331645,15,10/3/23
racl,2,-83.87678337,35.93334719,15,10/3/23
racl,1,-83.87668107,35.93342187,15,10/3/23
racl,1,-83.87666502,35.93342093,15,10/3/23
raca,2,-83.87666195,35.93341693,15,10/3/23
racl,1,-83.87688022,35.93338081,15,10/3/23
racl,2,-83.87672593,35.93341249,15,10/3/23
raca,1,-83.87678828,35.93332318,15,10/3/23
raca,1,-83.87678375,35.93334147,15,10/3/23
raca,1,-83.87669306,35.93339007,15,10/3/23
racl,1,-83.87684972,35.93330804,15,10/3/23
racl,1,-83.87678622,35.93341235,15,10/3/23
raca,1,-83.87669806,35.93339477,15,10/3/23
raca,1,-83.87673735,35.93337827,15,10/3/23
raca,1,-83.87693089,35.93334215,15,10/3/23
racl,1,-83.87683556,35.93333015,15,10/3/23
racl,1,-83.87689315,35.9333661,15,10/3/23
racl,1,-83.87693302,35.93333855,15,10/3/23
raca,1,-83.87683431,35.93335686,15,10/3/23
racl,1,-83.87695972,35.93334687,15,10/3/23
racl,1,-83.87668715,35.93341905,15,10/3/23
racl,1,-83.8767193,35.93339355,15,10/3/23
racl,1,-83.87665846,35.93339397,15,10/3/23
racl,3,-83.87694529,35.93328319,15,10/3/23
racl,1,-83.87667749,35.9333827,15,10/3/23
raca,1,-83.87693652,35.9332968,15,10/3/23
racl,1,-83.87677127,35.93339424,15,10/3/23
raca,1,-83.87675293,35.93336955,15,10/3/23
racl,1,-83.87685778,35.93337635,15,10/3/23
raca,1,-83.87684582,35.93336786,15,10/3/23
racl,1,-83.87711562,35.93326716,15,10/3/23
racl,1,-83.87694913,35.93331483,15,10/3/23
raca,1,-83.8769997,35.93329091,15,10/3/23
raca,1,-83.87696476,35.93328284,15,10/3/23
racl,2,-83.87704418,35.93322319,15,10/3/23
raca,1,-83.87672516,35.93339147,15,10/3/23
racl,1,-83.87690429,35.93330247,15,10/3/23
raca,1,-83.87683535,35.93332148,15,10/3/23
racl,1,-83.8766925,35.93340494,15,10/3/23
racl,1,-83.87675361,35.93335077,15,10/3/23
racl,1,-83.87671445,35.93336688,15,10/3/23
racl,2,-83.87673516,35.93335486,15,10/3/23
raca,1,-83.87676139,35.93337112,15,10/3/23
racl,1,-83.87698539,35.93331986,15,10/3/23
racl,1,-83.87690944,35.9332916,15,10/3/23
racl,1,-83.8768794,35.93326553,15,10/3/23
racl,1,-83.87672951,35.93336685,15,10/3/23
raca,1,-83.87689441,35.93328348,15,10/3/23
racl,1,-83.8768794,35.93334844,15,10/3/23
raca,1,-83.87683665,35.93330272,15,10/3/23
raca,1,-83.87677626,35.93334521,15,10/3/23
racl,2,-83.87684492,35.93327978,15,10/3/23
raca,1,-83.93991051,35.93579054,2,10/17/23
racl,1,-83.94002455,35.9358449,2,10/17/23
raca,1,-83.93995797,35.93580785,2,10/17/23
racl,1,-83.93999398,35.93573108,2,10/17/23
raca,1,-83.93996688,35.93582407,2,10/17/23
raca,1,-83.9399646,35.93589017,2,10/17/23
raca,1,-83.94005207,35.93583673,2,10/17/23
raca,1,-83.93988677,35.93564969,2,10/17/23
racl,1,-83.93987961,35.93575777,2,10/17/23
raca,1,-83.93976881,35.93568319,2,10/17/23
racl,1,-83.93987303,35.93573795,2,10/17/23
racl,1,-83.93987418,35.9356578,2,10/17/23
raca,1,-83.93992312,35.93572749,2,10/17/23
racl,1,-83.93978219,35.93575876,2,10/17/23
raca,1,-83.93977304,35.93570139,2,10/17/23
racl,1,-83.93981797,35.93578791,2,10/17/23
raca,1,-83.93991136,35.93579584,2,10/17/23
raca,1,-83.93994283,35.93584062,2,10/17/23
raca,3,-83.93999563,35.93586555,2,10/17/23
raca,1,-83.93997048,35.93583907,2,10/17/23
racl,1,-83.94002038,35.93581721,2,10/17/23
racl,1,-83.9399771,35.93585741,2,10/17/23
racl,1,-83.93978896,35.93573519,2,10/17/23
racl,1,-83.93994412,35.93567958,2,10/17/23
raca,1,-83.93991872,35.93566838,2,10/17/23
raca,1,-83.93986946,35.93562103,2,10/17/23
racl,1,-83.93975303,35.9356839,2,10/17/23
raca,1,-83.93982005,35.93576225,2,10/17/23
raca,1,-83.9399372,35.93574102,2,10/18/23
racl,2,-83.93975611,35.93572726,2,10/18/23
raca,1,-83.93991836,35.93564672,2,10/18/23
racl,2,-83.93980242,35.93573416,2,10/18/23
racl,1,-83.93992973,35.93559472,2,10/18/23
racl,1,-83.93988193,35.93571263,2,10/18/23
racl,1,-83.93975853,35.93569534,2,10/18/23
racl,1,-83.87677512,35.933379,15,10/24/23
racl,1,-83.87673666,35.93339669,15,10/24/23
racl,1,-83.87664565,35.93334848,15,10/24/23
racl,1,-83.87683323,35.93338406,15,10/24/23
racl,1,-83.87673334,35.93344467,15,10/24/23
racl,1,-83.87690619,35.93332878,15,10/24/23
raca,1,-83.87681032,35.93340169,15,10/24/23
racl,2,-83.87704357,35.93336347,15,10/24/23
racl,3,-83.87678758,35.93339745,15,10/24/23
racl,1,-83.87677792,35.93325163,15,10/24/23
racl,1,-83.87676447,35.93344037,15,10/25/23
racl,1,-83.87670707,35.93341768,15,10/25/23
racl,1,-83.87697167,35.93337227,15,10/25/23
raca,1,-83.87684552,35.93340737,15,10/25/23
racl,1,-83.87675941,35.93339164,15,10/25/23
racl,1,-83.87673462,35.93343902,15,10/25/23
raca,1,-83.87668981,35.93341717,15,10/25/23
racl,1,-83.87670431,35.93342381,15,10/25/23
racl,1,-83.87708919,35.93329188,15,10/25/23
racl,1,-83.87679803,35.93339844,15,10/25/23
racl,2,-83.8768472,35.93335997,15,10/25/23
racl,1,-83.87665698,35.93341478,15,10/25/23
racl,1,-83.87699245,35.933344,15,10/25/23
racl,2,-83.8682375,35.95676915,7,11/7/23
racl,2,-83.86819557,35.95680414,7,11/7/23
racl,1,-83.86840109,35.95680964,7,11/7/23
racl,1,-83.86823685,35.95669497,7,11/7/23
racl,2,-83.86820439,35.9567211,7,11/7/23
racl,2,-83.86819694,35.95679543,7,11/7/23
racl,1,-83.8682289,35.95675984,7,11/7/23
novi,1,-83.8682073,35.95676626,7,11/7/23
racl,2,-83.86825519,35.95679997,7,11/7/23
racl,1,-83.86823818,35.95677,7,11/7/23
racl,2,-83.86813732,35.95672985,7,11/7/23
racl,5,-83.86852441,35.95658689,7,11/7/23
racl,5,-83.86813009,35.95671144,7,11/7/23
racl,1,-83.86827512,35.95669648,7,11/7/23
racl,1,-83.86831831,35.95681454,7,11/7/23
racl,1,-83.86834439,35.95684352,7,11/7/23
racl,4,-83.86813989,35.95677881,7,11/7/23
racl,2,-83.8681502,35.95667918,7,11/7/23
novi,1,-83.86825696,35.95671572,7,11/7/23
racl,1,-83.86820728,35.95670628,7,11/7/23
racl,1,-83.86844367,35.95674302,7,11/7/23
racl,3,-83.86831962,35.95689536,7,11/7/23
novi,1,-83.86813676,35.95673507,7,11/8/23
novi,1,-83.86812106,35.95675478,7,11/8/23
racl,3,-83.86814631,35.95670534,7,11/8/23
racl,1,-83.86823352,35.95668595,7,11/8/23
racl,1,-83.8681267,35.95681789,7,11/8/23
novi,3,-83.86814594,35.95677333,7,11/8/23
novi,1,-83.86813963,35.95665155,7,11/8/23
novi,2,-83.868334,35.95668762,7,11/8/23
novi,3,-83.86813016,35.95667996,7,11/8/23
racl,1,-83.86816816,35.95673407,7,11/8/23
novi,2,-83.86809862,35.95668633,7,11/8/23
racl,1,-83.86825806,35.95677185,7,11/8/23
novi,1,-83.86824819,35.95671596,7,11/8/23
racl,3,-83.86816723,35.95673766,7,11/8/23
racl,2,-83.86816483,35.95677613,7,11/8/23
raca,1,-83.93998995,35.93575968,2,1/30/24
raca,1,-83.93981125,35.93568753,2,1/30/24
racl,1,-83.93985232,35.93564885,2,1/31/24
novi,1,-83.86829754,35.95678306,7,2/6/24
novi,1,-83.868006,35.95666367,7,2/6/24
novi,2,-83.8682631,35.95675394,7,2/6/24
novi,4,-83.86824103,35.95684111,7,2/6/24
novi,1,-83.86825947,35.95663605,7,2/6/24
novi,1,-83.86925185,35.95778337,10,2/6/24
novi,1,-83.86925306,35.95776283,10,2/6/24
novi,1,-83.86927653,35.95779225,10,2/6/24
raca,1,-83.86617833,35.98461785,10,2/6/24
novi,1,-83.86924519,35.9577788,10,2/6/24
novi,1,-83.86937292,35.95788868,10,2/6/24
novi,1,-83.86813129,35.95679563,7,2/6/24
novi,1,-83.86807141,35.9568535,7,2/6/24
novi,2,-83.86808954,35.9569542,7,2/6/24
novi,3,-83.86840608,35.95666985,7,2/6/24
novi,1,-83.86829131,35.95679088,7,2/6/24
novi,1,-83.86835695,35.95675453,7,2/6/24
novi,2,-83.86936673,35.95786473,10,2/6/24
novi,1,-83.869242,35.95776618,10,2/6/24
novi,2,-83.86914942,35.95777141,10,2/6/24
novi,3,-83.86919762,35.95777213,10,2/6/24
novi,1,-83.86939105,35.95782898,10,2/6/24
novi,1,-83.86939418,35.95782445,10,2/6/24
raca,1,-83.88302031,35.96965436,10,2/6/24
novi,1,-83.86814085,35.95676208,7,2/7/24
novi,1,-83.86827363,35.95672893,7,2/7/24
novi,1,-83.86817886,35.956751,7,2/7/24
novi,1,-83.86824623,35.95681546,7,2/7/24
novi,1,-83.8681287,35.95677264,7,2/7/24
novi,2,-83.86817889,35.95674618,7,2/7/24
novi,1,-83.86825552,35.95677841,7,2/7/24
novi,1,-83.86813804,35.95678542,7,2/7/24
novi,1,-83.86968535,35.95745818,10,2/7/24
racl,1,-83.86922426,35.95775292,10,2/7/24
novi,2,-83.86917386,35.95781552,10,2/7/24
novi,1,-83.86922239,35.95780772,10,2/7/24
novi,1,-83.86929028,35.95787959,10,2/7/24
racl,1,-83.87687908,35.93330621,15,2/26/24
racl,1,-83.87706482,35.93332824,15,2/26/24
racl,1,-83.87682221,35.93332207,15,2/26/24
racl,1,-83.87707063,35.93333181,15,2/26/24
raca,1,-83.87673263,35.93346128,15,2/26/24
raca,1,-83.87687675,35.93342034,15,2/26/24
racl,1,-83.87692234,35.93339548,15,2/26/24
racl,1,-83.87662237,35.93342013,15,2/26/24
racl,1,-83.87673931,35.93333697,15,2/26/24
racl,1,-83.87729905,35.93321528,15,2/26/24
pscr,1,-83.87729604,35.93332707,15,2/26/24
pscr,1,-83.87735967,35.93327464,15,2/26/24
racl,1,-83.87741908,35.93340607,15,2/26/24
racl,1,-83.87726002,35.9331999,15,2/26/24
raca,1,-83.87732979,35.93330332,15,2/26/24
pscr,1,-83.87742732,35.93322227,15,2/26/24
racl,1,-83.87728166,35.93323658,15,2/26/24
pscr,1,-83.87732494,35.9332949,15,2/26/24
racl,1,-83.87733881,35.93340887,15,2/26/24
racl,1,-83.87741535,35.93340217,15,2/26/24
racl,1,-83.87735675,35.93340235,15,2/26/24
pscr,1,-83.87732956,35.93313506,15,2/26/24
racl,1,-83.877359,35.9333587,15,2/26/24
pscr,1,-83.87725932,35.93327627,15,2/26/24
pscr,2,-83.87734276,35.93325661,15,2/26/24
racl,2,-83.87743843,35.93319154,15,2/26/24
pscr,1,-83.87728428,35.93309412,15,2/26/24
racl,1,-83.8773029,35.93328628,15,2/26/24
racl,1,-83.87687995,35.93332663,15,2/26/24
racl,1,-83.87666502,35.93340634,15,2/26/24
raca,1,-83.87685664,35.93332969,15,2/26/24
racl,1,-83.87665432,35.93341273,15,2/26/24
raca,1,-83.87677897,35.93343404,15,2/26/24
racl,1,-83.87708337,35.93330565,15,2/26/24
racl,1,-83.87689434,35.93336452,15,2/26/24
racl,1,-83.87669737,35.93337733,15,2/26/24
raca,1,-83.87674344,35.93343737,15,2/26/24
racl,1,-83.87676664,35.93340615,15,2/26/24
pscr,1,-83.8773092,35.93308485,15,2/26/24
racl,1,-83.87734072,35.93315496,15,2/26/24
racl,2,-83.87733378,35.93312018,15,2/26/24
racl,1,-83.87736663,35.93322173,15,2/26/24
racl,3,-83.8774628,35.93332255,15,2/26/24
racl,3,-83.87740823,35.93338003,15,2/26/24
raca,1,-83.87745773,35.93326323,15,2/26/24
pscr,1,-83.87727607,35.93316472,15,2/26/24
racl,2,-83.87739755,35.93337018,15,2/26/24
racl,4,-83.87752057,35.93336691,15,2/26/24
racl,1,-83.87739557,35.93325199,15,2/26/24
pscr,1,-83.87733717,35.93304251,15,2/26/24
racl,3,-83.87729877,35.93325629,15,2/26/24
racl,1,-83.87659615,35.93342799,15,2/27/24
raca,1,-83.876689,35.93338399,15,2/27/24
racl,1,-83.87672788,35.93336734,15,2/27/24
racl,1,-83.8766976,35.93337513,15,2/27/24
pscr,1,-83.87708559,35.93326447,15,2/27/24
racl,1,-83.87668492,35.93344159,15,2/27/24
racl,1,-83.87694913,35.93336608,15,2/27/24
raca,1,-83.87664087,35.93350288,15,2/27/24
racl,1,-83.87712569,35.93328134,15,2/27/24
racl,1,-83.87713167,35.93329553,15,2/27/24
pscr,1,-83.87715425,35.93329378,15,2/27/24
raca,1,-83.87716393,35.93329335,15,2/27/24
pscr,1,-83.87700994,35.93327524,15,2/27/24
racl,1,-83.87666167,35.93347637,15,2/27/24
racl,1,-83.87715569,35.93329685,15,2/27/24
racl,1,-83.8768768,35.93330462,15,2/27/24
racl,1,-83.87693895,35.93332135,15,2/27/24
pscr,1,-83.87752241,35.93337943,15,2/27/24
racl,1,-83.8773793,35.9331408,15,2/27/24
pscr,2,-83.87723676,35.93311553,15,2/27/24
pscr,1,-83.87732802,35.93319302,15,2/27/24
racl,1,-83.87743021,35.93344865,15,2/27/24
pscr,1,-83.87740401,35.93347096,15,2/27/24
pscr,1,-83.87741027,35.93341147,15,2/27/24
pscr,2,-83.8771744,35.93307355,15,2/27/24
racl,1,-83.87738269,35.9331924,15,2/27/24
pscr,1,-83.87736987,35.93327306,15,2/27/24
